844844528624291841,'844844528624291841',MaryCMurphy,'RT @OireachtasNews: #FacebookLIVE - #Seanad Special Select Committee on #Brexit holds inaugural meeting today at 11am #seeforyourself https?',Thu Mar 23 09:33:26 +0000 2017,None,None,None,University College Cork 
844844113899929600,'844844113899929600',DLFineGael,'RT @OireachtasNews: #FacebookLIVE - #Seanad Special Select Committee on #Brexit holds inaugural meeting today at 11am #seeforyourself https?',Thu Mar 23 09:31:47 +0000 2017,None,None,None,"#DúnLaoghaire, Co. Dublin"
844843924241891328,'844843924241891328',dlcllrs,'RT @OireachtasNews: #FacebookLIVE - #Seanad Special Select Committee on #Brexit holds inaugural meeting today at 11am #seeforyourself https?',Thu Mar 23 09:31:02 +0000 2017,None,None,None,"Dún Laoghaire, Co. Dublin"
844843760399769601,'844843760399769601',OireachtasNews,'#FacebookLIVE - #Seanad Special Select Committee on #Brexit holds inaugural meeting today at 11am #seeforyourself? https://t.co/MPZ1kRomB0',Thu Mar 23 09:30:23 +0000 2017,None,None,None,Dublin
844843741110153216,'844843741110153216',DrCORourke,"'Robust viewpoint from Ireland // Kathy Sheridan: Another day, another Brexit lie exposed https://t.co/lqzjJXaNph via @IrishTimesOpEd'",Thu Mar 23 09:30:18 +0000 2017,None,None,None,"Belfast, Northern Ireland"
844843684138967040,'844843684138967040',JamesBrowneTD,"""If you'd like to come to my Brexit Forum tomorrow morn please contact me at james.browne@oireachtas.ie or phone 053? https://t.co/qLEzTMxfVT""",Thu Mar 23 09:30:05 +0000 2017,None,None,None,"Enniscorthy, Wexford, Ireland"
844843520087080962,'844843520087080962',RuralCommNet,"""Why uncertain post-Brexit future awaits Northern Ireland's farmers https://t.co/efhhpnrE6h""",Thu Mar 23 09:29:26 +0000 2017,None,None,None,"Cookstown, Northern Ireland"
844843507508396032,'844843507508396032',jerrybuttimer,'RT @OireachtasNews: #FacebookLIVE - #Seanad Special Select Committee on #Brexit to hold inaugural meeting tomorrow #seeforyourself https://?',Thu Mar 23 09:29:23 +0000 2017,None,None,None,Cork
844843458934165504,'844843458934165504',Judith_OCO,'Statistics brags -  been done to death but a good execution. #whyireland - because is best alternative to UK post B? https://t.co/4BuIoQ86sS',Thu Mar 23 09:29:11 +0000 2017,None,None,None,Belfast
844842965189050368,'844842965189050368',TequilaPunk,"""RT @MarkTOByrne: #Gold's Six-Day Winning Streak Ranks as Best Gain Since #Brexit https://t.co/4L2wp3tca2  by @EdVanDerWalt &amp; @markets #METL?""",Thu Mar 23 09:27:13 +0000 2017,None,None,None,Lost in Space
844842364703191040,'844842364703191040',antsoares67,'Will be making same journey shortly to join @hayward_katy to give evidence of #Brexit impact on border counties. https://t.co/3RRQtZpgLf',Thu Mar 23 09:24:50 +0000 2017,None,None,None,Armagh and Belfast 
844842070091059200,'844842070091059200',ManmohanSG,"""RT @seanmcdermott06: @JamesOlley They're just practicing the Brexit crash landing.""",Thu Mar 23 09:23:40 +0000 2017,None,None,None,London
844841024325246976,'844841024325246976',alexjdunne,'RT @OireachtasNews: #FacebookLIVE - #Seanad Special Select Committee on #Brexit to hold inaugural meeting tomorrow #seeforyourself https://?',Thu Mar 23 09:19:31 +0000 2017,None,None,None,Ireland
844840929005486080,'844840929005486080',robmurphybe,'RT @hayward_katy: View of border region frm @EnterpriseTrain. On way to give evidence w @antsoares67 to an Oireachtas joint committee on im?',Thu Mar 23 09:19:08 +0000 2017,None,None,None,Belgium
844840410119757828,'844840410119757828',tara_clough,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 09:17:04 +0000 2017,None,None,None,"Bristol, UK "
844840327064109056,'844840327064109056',MikeTQUB,"""The 'reverse Danish' solution to Brexit outlined https://t.co/1fMEz3Ettz""",Thu Mar 23 09:16:45 +0000 2017,None,None,None,Belfast
844839896200077312,'844839896200077312',hayward_katy,'View of border region frm @EnterpriseTrain. On way to give evidence w @antsoares67 to an Oireachtas joint committee? https://t.co/Z9AvLB8yZR',Thu Mar 23 09:15:02 +0000 2017,None,None,None,Belfast
844839847139262465,'844839847139262465',MarkTOByrne,"""#Gold's Six-Day Winning Streak Ranks as Best Gain Since #Brexit https://t.co/4L2wp3tca2  by @EdVanDerWalt &amp;? https://t.co/MF9h3TbBNq""",Thu Mar 23 09:14:50 +0000 2017,None,None,None,Dublin
844839634043465729,'844839634043465729',CrudeInsights,"""@grumpyfactcheck @Reciprocity5904 It's interesting. I wonder if it portends a 'new normal' for FOI requests during the #Brexit negotiations?""",Thu Mar 23 09:13:59 +0000 2017,None,None,None,Northern Ireland
844838545562886144,'844838545562886144',tuairiscnuacht,'Brexit ba ch?is le di?lt? an Aire Airgeadais do gach iarratas ar fhol?ntais ar Choimisi?n an Bhainc Cheannais https://t.co/MFsFfRTGmN',Thu Mar 23 09:09:40 +0000 2017,None,None,None,Éire
844838048298786816,'844838048298786816',nealerichmond,"'Looking fwd to first public meeting of Seanad #brexit committee today, read my article here @OireachtasNews  https://t.co/btts30klvL'",Thu Mar 23 09:07:41 +0000 2017,None,None,None,Ballinteer
844837993961549825,'844837993961549825',robinwilson250,"'After City and car firms, airlines readied to relocate from post-Brexit UK. Remind me Leavers, what were the pluses? https://t.co/pxO2W0p4R'",Thu Mar 23 09:07:28 +0000 2017,None,None,None,Belfast
844837511708893186,'844837511708893186',FrankJMcNamara,'Brexit: There will be a hard border. The only question is where? #Brexit #northernireland https://t.co/vfGKpi9yyQ via @IrishTimesOpEd',Thu Mar 23 09:05:33 +0000 2017,None,None,None,"Cork, Ireland"
844835256502927360,'844835256502927360',andyl67,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 08:56:36 +0000 2017,None,None,None,"East Sussex, England"
844834114674974720,'844834114674974720',mountainstosea,'Expostulation and reply. Mr @davidmcw &amp; ensures that the Brexit debate remains very lively last night? https://t.co/OlYvIKld4q',Thu Mar 23 08:52:03 +0000 2017,None,None,None,Dun Laoghaire-Rathdown
844834026112270338,'844834026112270338',peterjfinnegan,"""'As the UK withdraws economic opportunities will arise. Ireland must aggressively pursue them' @BrIreCham #brexit https://t.co/Oy5XmObQHi""",Thu Mar 23 08:51:42 +0000 2017,None,None,None,Dublin Ireland
844833979035377665,'844833979035377665',maryannaq56,"'RT @PopulistwatchIr: Would have been a catastrophic error of judgement not to, Foster is clearly weak not to be able to make a clear decisi?'",Thu Mar 23 08:51:31 +0000 2017,None,None,None,None
844833740555661312,'844833740555661312',tcgriffin,"""RT @politicsIN: .@naomi_long says 'botched Brexit' could increase support for united Ireland - via @irish_news https://t.co/xRceO1feEd""",Thu Mar 23 08:50:34 +0000 2017,None,None,None,London
844833650751389697,'844833650751389697',ShaunaBurnsm,"'Listening to the latest ""uncertainty""about brexit from @ConorLambe @BDONI #fdnetwork @BeyondBTravel https://t.co/B5c9aAQLoF'",Thu Mar 23 08:50:13 +0000 2017,None,None,None,Northern Ireland
844833172223242241,'844833172223242241',rosokeogan1,"'? How?, no jurisdication?  https://t.co/Lig9DOIX6j'",Thu Mar 23 08:48:19 +0000 2017,None,None,None,"Galway, Ireland"
844833129713954830,'844833129713954830',irwinlon55,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 08:48:09 +0000 2017,None,None,None,"London, England"
844832437112717312,'844832437112717312',torban69,'So Brexiters want their cake and eat it. Takes some sort of arrogance to think your nation is this exceptional.? https://t.co/6zijvKudAG',Thu Mar 23 08:45:23 +0000 2017,None,None,None,Cork
844831238703624193,'844831238703624193',Brown_OConnor,'RT @Brown_OConnor: 2 Brexit events this week as part of @ImagineBelfast - so many views and unknowns. More events next week to help shape t?',Thu Mar 23 08:40:38 +0000 2017,None,None,None,Belfast
844831042745741313,'844831042745741313',antsoares67,'RT @Brown_OConnor: 2 Brexit events this week as part of @ImagineBelfast - so many views and unknowns. More events next week to help shape t?',Thu Mar 23 08:39:51 +0000 2017,None,None,None,Armagh and Belfast 
844830726382010368,'844830726382010368',ibec_irl,'RT @BusinessWorldIE: 92% of Irish retailers say Brexit is having negative impact on business https://t.co/nTD8E3Sx2j @ibec_irl #retail #con?',Thu Mar 23 08:38:36 +0000 2017,None,None,None,Ireland and Brussels
844830138520915969,'844830138520915969',arwen_king,"'RT @cathyby: Brexit drives registration of 100,000 UK firms in Ireland - https://t.co/d6dDERGyJZ via @IrishTimes'",Thu Mar 23 08:36:15 +0000 2017,None,None,None,None
844829968127279105,'844829968127279105',KimSJ,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 08:35:35 +0000 2017,None,None,None,Cambridge UK
844829650605920260,'844829650605920260',BusinessWorldIE,'92% of Irish retailers say Brexit is having negative impact on business https://t.co/nTD8E3Sx2j @ibec_irl #retail #consumers',Thu Mar 23 08:34:19 +0000 2017,None,None,None,"Dublin, Ireland"
844829356144836609,'844829356144836609',PopulistwatchIr,"'Would have been a catastrophic error of judgement not to, Foster is clearly weak not to be able to make a clear dec? https://t.co/XRDOZiK507'",Thu Mar 23 08:33:09 +0000 2017,None,None,None,"Dublin City, Ireland"
844829206110384129,'844829206110384129',SarahLouise21,'RT @jimfitzbiz: Northern Ireland peace and the border come before any #Brexit trade deal warns EU chief negotiator Barnier https://t.co/feT?',Thu Mar 23 08:32:33 +0000 2017,None,None,None,Northern Ireland
844829186359357441,'844829186359357441',justthevax,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 08:32:28 +0000 2017,None,None,None,None
844828899989061632,'844828899989061632',Brown_OConnor,'2 Brexit events this week as part of @ImagineBelfast - so many views and unknowns. More events next week to help sh? https://t.co/IoyKDpVsd1',Thu Mar 23 08:31:20 +0000 2017,None,None,None,Belfast
844828315865178113,'844828315865178113',Robclements5,'RT @jimfitzbiz: Northern Ireland peace and the border come before any #Brexit trade deal warns EU chief negotiator Barnier https://t.co/feT?',Thu Mar 23 08:29:01 +0000 2017,None,None,None,Northern Ireland 
844828173837619200,'844828173837619200',paralisamour,'RT @jimfitzbiz: Northern Ireland peace and the border come before any #Brexit trade deal warns EU chief negotiator Barnier https://t.co/feT?',Thu Mar 23 08:28:27 +0000 2017,None,None,None,None
844828137070387203,'844828137070387203',db_webb,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 08:28:18 +0000 2017,None,None,None,None
844827954781704193,'844827954781704193',NMCMulholland,'RT @IRLDeptFinance: Article 50: What happens next? #Brexit https://t.co/qOuGDgMMgu https://t.co/T1vyWCceE',Thu Mar 23 08:27:35 +0000 2017,None,None,None,None
844827940655325184,'844827940655325184',Patrick_SCSI,"""Panel at next week's @SCSISurveyors Conference looking at brexit for property, agri &amp; EU politics? https://t.co/dyZ9ZiBKY3""",Thu Mar 23 08:27:31 +0000 2017,None,None,None,"Dublin City, Ireland"
844827661247557632,'844827661247557632',BeingExample,'RT @sundaybusiness: The latest #Brexit round-up on the battle for banking jobs and concerns about #education https://t.co/hkvg38LuF8',Thu Mar 23 08:26:25 +0000 2017,None,None,None,Online
844827659439812608,'844827659439812608',olddiesel,'RT @sundaybusiness: The latest #Brexit round-up on the battle for banking jobs and concerns about #education https://t.co/hkvg38LuF8',Thu Mar 23 08:26:24 +0000 2017,None,None,None,None
844827527436648448,'844827527436648448',FingalChamber,'RT @IndoBusiness: Brexit roadshow to tour Ireland to help exposed businesses: https://t.co/DvQMgFfFHz https://t.co/Y5NxrZAQz4',Thu Mar 23 08:25:53 +0000 2017,None,None,None,"Fingal, Ireland"
844827049994813442,'844827049994813442',miketrom,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 08:23:59 +0000 2017,None,None,None,None
844826489149284352,'844826489149284352',Cheek_tweets,'RT @jimfitzbiz: Northern Ireland peace and the border come before any #Brexit trade deal warns EU chief negotiator Barnier https://t.co/feT?',Thu Mar 23 08:21:45 +0000 2017,None,None,None,Belfast sometimes Coleraine
844826047329685504,'844826047329685504',paul_sweb,"'@sharkgirl73 James O\'Brian, on form, is brilliant. We\'re heading to a massive Brexit shaped clusterfuck here. But we\'ve got ""control""... ugh'",Thu Mar 23 08:20:00 +0000 2017,None,None,None,Furness
844825283341406213,'844825283341406213',akamburov,'RT @rob_sastre: Goldman Sachs to move hundreds of staff out of London due to Brexit https://t.co/lxXRO4tc3k',Thu Mar 23 08:16:58 +0000 2017,None,None,None,"Sofia, Bulgaria"
844824441762676736,'844824441762676736',tnteacherTim,"'@FagAnBealach ""Success"" for whom? (""honest and specific""???) #brexit'",Thu Mar 23 08:13:37 +0000 2017,None,None,None,"Wicklow Town, Ireland."
844824441762676736,'844824441762676736',tnteacherTim,"'@FagAnBealach ""Success"" for whom? (""honest and specific""???) #brexit'",Thu Mar 23 08:13:37 +0000 2017,None,None,None,"Wicklow Town, Ireland."
844824274347016193,'844824274347016193',DLFineGael,'RT @brianhayesMEP: questioning SSM chair Nouy on claims of unfair reg competition post Brexit to attract jobs @econ @RTEbusiness @IrishTime?',Thu Mar 23 08:12:57 +0000 2017,None,None,None,"#DúnLaoghaire, Co. Dublin"
844824195280252928,'844824195280252928',dlcllrs,'RT @brianhayesMEP: questioning SSM chair Nouy on claims of unfair reg competition post Brexit to attract jobs @econ @RTEbusiness @IrishTime?',Thu Mar 23 08:12:38 +0000 2017,None,None,None,"Dún Laoghaire, Co. Dublin"
844823214660333570,'844823214660333570',TimHailstone,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 08:08:45 +0000 2017,None,None,None,None
844823022120779777,'844823022120779777',ciarantierney,"""A full week for @wallacemick to find a suit.  Or an indication of the #Dail's warped priorities? #brexit? https://t.co/p4AUqLJG7K""",Thu Mar 23 08:07:59 +0000 2017,None,None,None,Galway
844822847721660416,'844822847721660416',VGravey,'RT @MaryCMurphy: And the French version of my recent blog on NI elections and Brexit! https://t.co/OjYI6zlQgf',Thu Mar 23 08:07:17 +0000 2017,None,None,None,"Belfast, Northern Ireland"
844822817019375616,'844822817019375616',hkmqsirl,'Dublin tops list for Brexit relocation https://t.co/6CGDsyadlZ',Thu Mar 23 08:07:10 +0000 2017,None,None,None,"Dublin City, Ireland"
844822721577959425,'844822721577959425',_lcro,'RT @jimfitzbiz: Northern Ireland peace and the border come before any #Brexit trade deal warns EU chief negotiator Barnier https://t.co/feT?',Thu Mar 23 08:06:47 +0000 2017,None,None,None,"Belfast, N. Ireland"
844822655630897152,'844822655630897152',kilkennyjoan,'Red tape from the EU could choke Irish tourism businesses after Brexit https://t.co/G8LamPsTOH #lceconomics #Bstai #lcbusiness #pdstbusiness',Thu Mar 23 08:06:31 +0000 2017,None,None,None,"Kilkenny, Ireland"
844821692161540096,'844821692161540096',SamhainNight,'RT @jimfitzbiz: Northern Ireland peace and the border come before any #Brexit trade deal warns EU chief negotiator Barnier https://t.co/feT?',Thu Mar 23 08:02:42 +0000 2017,None,None,None,Standing with the Constitution
844821168771088384,'844821168771088384',JohnOBrennan2,'Price of Brexit divorce big issue looming   https://t.co/ShxlxV3d58',Thu Mar 23 08:00:37 +0000 2017,None,None,None,"Dublin, Maynooth, Foynes"
844821143890513920,'844821143890513920',_Matthaeus,"""RT @DPhinnemore: The Brexit negotiation 'guidelines' of the EU-27 | Open Europe https://t.co/rW1uiVRSBp""",Thu Mar 23 08:00:31 +0000 2017,None,None,None,"Northern Ireland, United Kingdom"
844820809457688576,'844820809457688576',cathyby,'Brexit roadshow to help Irish exporters analyse risks and opportunities - Independent.ie - https://t.co/691I7NKaoy via @independent_ie',Thu Mar 23 07:59:11 +0000 2017,None,None,None,"Kildare, Ireland"
844820565353422848,'844820565353422848',PoliticsNE,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 07:58:13 +0000 2017,None,None,None,"Darlington, England"
844820348042293252,'844820348042293252',JohnOBrennan2,"""RT @DPhinnemore: The Brexit negotiation 'guidelines' of the EU-27 | Open Europe https://t.co/rW1uiVRSBp""",Thu Mar 23 07:57:21 +0000 2017,None,None,None,"Dublin, Maynooth, Foynes"
844820257348902912,'844820257348902912',JFTAXI,'@BRegsBlog @NERI_research @morningireland Without this model the economy is most likely to be restricted &amp; might even contract IMHO. #Brexit',Thu Mar 23 07:57:00 +0000 2017,None,None,None,"Dublin, Ireland"
844820176809836545,'844820176809836545',leftgayle,'RT @jimfitzbiz: Northern Ireland peace and the border come before any #Brexit trade deal warns EU chief negotiator Barnier https://t.co/feT?',Thu Mar 23 07:56:40 +0000 2017,None,None,None,Belfast / London
844819666685984774,'844819666685984774',brianhayesMEP,'questioning SSM chair Nouy on claims of unfair reg competition post Brexit to attract jobs @econ @RTEbusiness @IrishTimesBiz @seanwhelanRTE',Thu Mar 23 07:54:39 +0000 2017,None,None,None,"Tallaght, Dublin"
844819607575670784,'844819607575670784',kenjbrampton74,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 07:54:25 +0000 2017,None,None,None,Great BRITAIN ..EU..
844819607110135808,'844819607110135808',ozziebiker,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 07:54:24 +0000 2017,None,None,None,European Union
844819599136763904,'844819599136763904',BusinessNewsNI,'RT @jimfitzbiz: Northern Ireland peace and the border come before any #Brexit trade deal warns EU chief negotiator Barnier https://t.co/feT?',Thu Mar 23 07:54:23 +0000 2017,None,None,None,Northern Ireland
844819386741403648,'844819386741403648',leo14754,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 07:53:32 +0000 2017,None,None,None,"UK, European Union"
844819128997240836,'844819128997240836',cathyby,'RT @jimfitzbiz: Northern Ireland peace and the border come before any #Brexit trade deal warns EU chief negotiator Barnier https://t.co/feT?',Thu Mar 23 07:52:30 +0000 2017,None,None,None,"Kildare, Ireland"
844818758258507777,'844818758258507777',jimfitzbiz,'Northern Ireland peace and the border come before any #Brexit trade deal warns EU chief negotiator Barnier https://t.co/feTAWDfLI1',Thu Mar 23 07:51:02 +0000 2017,None,None,None,"Belfast, Northern Ireland"
844818254086365184,'844818254086365184',lunaperla,"""RT @gingermarauder: BBC aren't biased against Brexit, they're guilty of false balance, giving equal weight to facts and outright lies, real?""",Thu Mar 23 07:49:02 +0000 2017,None,None,None,Citizen of the World
844818215217770496,'844818215217770496',Robclements5,"""progressive-economy@tasc: Northern Ireland's Options to Stay Close to the EU #brexit  https://t.co/SARyewnfmj""",Thu Mar 23 07:48:53 +0000 2017,None,None,None,Northern Ireland 
844818071478976512,'844818071478976512',antsoares67,'RT @hayward_katy: Barnier: must also be agmt on citizens? rights &amp; Irish border as well as the financial settlement before trade deal http?',Thu Mar 23 07:48:18 +0000 2017,None,None,None,Armagh and Belfast 
844817750706991104,'844817750706991104',Regret_Brexit,'RT @REGALBOB: Holyrood referendum debate halted after Westminster shooting #brexitshambles  https://t.co/8x9AcTPdlQ',Thu Mar 23 07:47:02 +0000 2017,None,None,None,"London, England"
844816824021635073,'844816824021635073',CllrJohnBarry,""".@natpolicy 'Northern Ireland's Options to Stay Close to the EU' #Brexit progressive-economy@tasc https://t.co/snSsaWY0cu""",Thu Mar 23 07:43:21 +0000 2017,None,None,None,Holywood
844816728055959553,'844816728055959553',McKelveyHouston,'RT @Independent_ie: Kenny again cites the North and Brexit as reasons to remain on as Taoiseach: https://t.co/3pQRiPIcAM https://t.co/d9B2g?',Thu Mar 23 07:42:58 +0000 2017,None,None,None,Coleraine
844815838238556160,'844815838238556160',cathyby,'British Irish Chamber of Commerce Conference call for national development plan for postBrexit Ireland- https://t.co/DPZcKSOTno',Thu Mar 23 07:39:26 +0000 2017,None,None,None,"Kildare, Ireland"
844815798988292097,'844815798988292097',lauramarsh70,'RT @EamonRyan: Looking forward to speaking at North Seas Energy Forum in Brussels this Thursday. An area where we may retain cooperation po?',Thu Mar 23 07:39:17 +0000 2017,None,None,None,SC-EU-RU-AS-ME-Af-AMs-Ocn-GAIA
844815607249850369,'844815607249850369',cathyby,'John Bruton: Borders and beef are key for Ireland when thorny Brexit negotiations begin - https://t.co/UMxqgWeYbc via @independent_ie0',Thu Mar 23 07:38:31 +0000 2017,None,None,None,"Kildare, Ireland"
844815586601271296,'844815586601271296',cathyby,"""EU's chief Brexit negotiator outlines bloc's conditions - https://t.co/t5xkyNf3Gd via @rtenews""",Thu Mar 23 07:38:26 +0000 2017,None,None,None,"Kildare, Ireland"
844815241414258688,'844815241414258688',sociologyopen,'RT @Brown_OConnor: Great to be at another @ImagineBelfast Brexit event at Ulster Museum @OpenUniversity https://t.co/OI3oOOs2N0',Thu Mar 23 07:37:04 +0000 2017,None,None,None,Milton Keynes
844814914401157120,'844814914401157120',ianguider,'RT @sundaybusiness: The latest #Brexit round-up on the battle for banking jobs and concerns about #education https://t.co/hkvg38LuF8',Thu Mar 23 07:35:46 +0000 2017,None,None,None,Dublin
844813871718121473,'844813871718121473',IndoBusiness,'Brexit roadshow to tour Ireland to help exposed businesses: https://t.co/DvQMgFfFHz https://t.co/Y5NxrZAQz4',Thu Mar 23 07:31:37 +0000 2017,None,None,None,Dublin 
844813520235507713,'844813520235507713',HoustonSolution,'Australia want a #TradeDeal with the EU before the UK #Brexit . Ireland well placed to take advantage https://t.co/AsbVVBLZXP',Thu Mar 23 07:30:13 +0000 2017,None,None,None,Northern Ireland
844813212734308354,'844813212734308354',sundaybusiness,'The latest #Brexit round-up on the battle for banking jobs and concerns about #education https://t.co/hkvg38LuF8',Thu Mar 23 07:29:00 +0000 2017,None,None,None,"Dublin city, Ireland"
844813101522272258,'844813101522272258',colinmehigan,'Some good comedy on the way with Article 50 being triggered next week #brexit https://t.co/a5znXVLbnY',Thu Mar 23 07:28:33 +0000 2017,None,None,None, Europe 
