834423698300006401,'834423698300006401',Tighnacoille,'RT @Merrion: @tudorrose15391 @nickreeves9876 There is no rational reason why a 17 year old could vote in #IndyRef but not in #brexit.  It s?',Wed Feb 22 15:24:47 +0000 2017,None,None,None,None
834423601575161857,'834423601575161857',jloulo,'RT @Noble_Kylie: State the move is a direct result of Brexit. BBC News - Drugs firm Almac may shift NI work to Republic https://t.co/yUl3KH?',Wed Feb 22 15:24:24 +0000 2017,None,None,None,Northern Ireland
834423542712324096,'834423542712324096',fergusonjanette,"""The campaign donor for #brexit ? I'd buy it.""",Wed Feb 22 15:24:10 +0000 2017,None,None,None,Northern Ireland
834423382087188480,'834423382087188480',IrishEmbRiyadh,'RT @IRLDeptFinance: Want to know how the Department is preparing for #Brexit? Find out here https://t.co/dF6PBJX0UN https://t.co/IQbIJBSqYP',Wed Feb 22 15:23:31 +0000 2017,None,None,None,None
834423106064228352,'834423106064228352',mattfollett100,"'RT @QUBFoodProf: My thanks to Michael Bell, exec director of the NI Food &amp; Drink Assoc for delivering my City Food Lecture https://t.co/Rqd?'",Wed Feb 22 15:22:25 +0000 2017,None,None,None,East Sussex
834423059868241920,'834423059868241920',TRLegalIRE,"'Irish firms ""have no plan"" for Brexit as UK return ruled out https://t.co/up4pkizKTg'",Wed Feb 22 15:22:14 +0000 2017,None,None,None,Dublin 
834423039198650368,'834423039198650368',merrionstreet,'RT @IRLDeptFinance: Want to know how the Department is preparing for #Brexit? Find out here https://t.co/dF6PBJX0UN https://t.co/IQbIJBSqYP',Wed Feb 22 15:22:10 +0000 2017,None,None,None,Dublin 2
834422687002943488,'834422687002943488',Noble_Kylie,'State the move is a direct result of Brexit. BBC News - Drugs firm Almac may shift NI work to Republic https://t.co/yUl3KHp7Pn',Wed Feb 22 15:20:46 +0000 2017,None,None,None,"Belfast, Northern Ireland"
834422375231913984,'834422375231913984',joannemaloney,'https://t.co/DuyBPZHlx8',Wed Feb 22 15:19:31 +0000 2017,None,None,None,Cork
834422187297742848,'834422187297742848',jemma_dolan,'RT @Bogsideandproud: @FermanaghHouse with @M_AndersonSF @mattcarthy @LiadhNiRiadaMEP @LNBDublin @gildernewm @seanlynch122 @jemma_dolan meet?',Wed Feb 22 15:18:46 +0000 2017,None,None,None,"Belleek, Co.Fermanagh, Ireland"
834422100005883904,'834422100005883904',thetimesIE,"'Britain will stay open to EU migrants, Brexit secretary admits https://t.co/ur1uJ9KF4Z'",Wed Feb 22 15:18:26 +0000 2017,None,None,None,Dublin
834422074055749632,'834422074055749632',torrenttweet99,'RT @Merrion: @tudorrose15391 @nickreeves9876 There is no rational reason why a 17 year old could vote in #IndyRef but not in #brexit.  It s?',Wed Feb 22 15:18:19 +0000 2017,None,None,None,None
834422039628873729,'834422039628873729',IsThisAB0t,'RT @Merrion: @tudorrose15391 @nickreeves9876 There is no rational reason why a 17 year old could vote in #IndyRef but not in #brexit.  It s?',Wed Feb 22 15:18:11 +0000 2017,None,None,None,"Scotland, United Kingdom"
834422001787924480,'834422001787924480',Patrick42435354,'RT @dfatirl: Mins @CharlieFlanagan &amp; @jeanmarcayrault discussed Brexit &amp; a range of other foreign policy issues in Dublin today: https://t.?',Wed Feb 22 15:18:02 +0000 2017,None,None,None,"Dublin, Ireland"
834421836167467010,'834421836167467010',SarahLudford,'RT @Merrion: @tudorrose15391 @nickreeves9876 There is no rational reason why a 17 year old could vote in #IndyRef but not in #brexit.  It s?',Wed Feb 22 15:17:23 +0000 2017,None,None,None,None
834421705921724422,'834421705921724422',BorderPeople,"""RT @emireland: The European Citizens Action Service @ecas_europe have published a study on the possible impact of Brexit on citizens' right?""",Wed Feb 22 15:16:52 +0000 2017,None,None,None,Ireland / Northern Ireland
834421468016627716,'834421468016627716',Stephanieocalla,"""RT @ucdagfood: Impassioned words from @ucdagfood's second speaker @clonoultypaddy. The heat is on! #agrifooddebate #brexit""",Wed Feb 22 15:15:55 +0000 2017,None,None,None,"Cork, Ireland"
834421285195235329,'834421285195235329',UCDLawSchool,"""'How to talk about Brexit at interview' Some advice for applicants in the UK from @missshephard via @Lawyer2Bmag https://t.co/9tf4HmhTpT""",Wed Feb 22 15:15:11 +0000 2017,None,None,None,Dublin
